Author: Spencer Rodgers, Date 1/8/2021
Missile X, Missile Y, Target X, Target Y,AccelM, Separation, Time 
253.89,427.915,1143.69,1788.72,-10.5169,1630.26,0.83
257.319,432.839,1146.69,1788.72,-10.5117,1625.9,0.84
260.757,437.756,1149.69,1788.72,-10.5064,1621.54,0.85
264.203,442.668,1152.69,1788.72,-10.5011,1617.19,0.86
267.658,447.573,1155.69,1788.72,-10.4957,1612.85,0.87
271.121,452.473,1158.69,1788.72,-10.4903,1608.5,0.88
274.592,457.367,1161.69,1788.72,-10.4848,1604.16,0.89
278.072,462.255,1164.69,1788.72,-10.4793,1599.83,0.9
281.56,467.137,1167.69,1788.72,-10.4737,1595.5,0.91
285.057,472.013,1170.69,1788.72,-10.468,1591.17,0.92
288.562,476.883,1173.69,1788.72,-10.4624,1586.84,0.93
292.075,481.747,1176.69,1788.72,-10.4566,1582.52,0.94
295.596,486.605,1179.69,1788.72,-10.4508,1578.21,0.95
299.126,491.456,1182.69,1788.72,-10.4449,1573.89,0.96
302.664,496.302,1185.69,1788.72,-10.439,1569.58,0.97
306.21,501.142,1188.69,1788.72,-10.4331,1565.28,0.98
309.764,505.976,1191.69,1788.72,-10.427,1560.97,0.99
313.327,510.804,1194.69,1788.72,-10.421,1556.67,1
316.898,515.625,1197.69,1788.72,-10.4148,1552.38,1.01
320.477,520.441,1200.69,1788.72,-10.4087,1548.09,1.02
324.064,525.25,1203.69,1788.72,-10.4024,1543.8,1.03
327.66,530.054,1206.69,1788.72,-10.3961,1539.51,1.04
331.264,534.851,1209.69,1788.72,-10.3898,1535.23,1.05
334.875,539.642,1212.69,1788.72,-10.3834,1530.96,1.06
338.495,544.427,1215.69,1788.72,-10.377,1526.68,1.07
342.123,549.206,1218.69,1788.72,-10.3705,1522.41,1.08
345.759,553.979,1221.69,1788.72,-10.3639,1518.15,1.09
349.403,558.746,1224.69,1788.72,-10.3573,1513.89,1.1
353.056,563.506,1227.69,1788.72,-10.3507,1509.63,1.11
356.716,568.26,1230.69,1788.72,-10.344,1505.37,1.12
