Author: Spencer Rodgers, Date 1/6/2021, Score = 1.15154, Intercept Time = 1.7
Missile X, Missile Y, Target X, Target Y, AccelM, Separation, Time 
108.31,501.447,85.358,546.908,15.0428,50.9259,1.38
108.432,505.175,85.9793,549.029,15.0976,49.2672,1.39
108.541,508.904,86.5856,551.154,15.1516,47.6145,1.4
108.637,512.632,87.1767,553.283,15.2048,45.9679,1.41
108.719,516.361,87.7528,555.417,15.2572,44.3275,1.42
108.788,520.091,88.3137,557.555,15.3088,42.6936,1.43
108.844,523.82,88.8594,559.696,15.3596,41.0663,1.44
108.886,527.55,89.3899,561.841,15.4096,39.4459,1.45
108.914,531.28,89.9051,563.991,15.4588,37.8326,1.46
108.928,535.01,90.4052,566.143,15.5073,36.227,1.47
108.929,538.74,90.8899,568.299,15.555,34.6293,1.48
108.917,542.47,91.3593,570.459,15.6019,33.0401,1.49
108.89,546.2,91.8134,572.622,15.6481,31.4602,1.5
108.85,549.93,92.2521,574.788,15.6936,29.8902,1.51
108.796,553.659,92.6754,576.957,15.7383,28.3311,1.52
108.728,557.389,93.0834,579.129,15.7823,26.7842,1.53
108.646,561.118,93.4759,581.304,15.8256,25.251,1.54
108.55,564.847,93.853,583.481,15.8682,23.7333,1.55
108.44,568.575,94.2146,585.662,15.9101,22.2336,1.56
108.317,572.303,94.5607,587.844,15.9512,20.7548,1.57
108.179,576.03,94.8914,590.029,15.9918,19.3011,1.58
108.027,579.757,95.2065,592.217,16.0316,17.8774,1.59
107.861,583.483,95.5061,594.407,16.0707,16.4908,1.6
107.68,587.209,95.7902,596.598,16.1092,15.1503,1.61
107.486,590.934,96.0587,598.792,16.147,13.8681,1.62
107.277,594.658,96.3116,600.987,16.1842,12.661,1.63
107.054,598.382,96.549,603.184,16.2207,11.5512,1.64
106.817,602.104,96.7707,605.383,16.2566,10.568,1.65
106.566,605.826,96.9769,607.584,16.2919,9.74856,1.66
106.3,609.546,97.1674,609.785,16.3265,9.13545,1.67
106.02,613.265,97.3423,611.989,16.3605,8.77065,1.68
105.725,616.984,97.5016,614.193,16.3938,8.68406,1.69
