Author: Spencer Rodgers, Date 1/6/2021, Score = 2.41171, Intercept Time = 2.29
Missile X, Missile Y, Target X, Target Y, AccelM, Separation, Time 
35.0215,110.195,-57.6444,365.706,1.73758,271.795,0.31
36.1065,113.764,-55.7339,366.817,1.87137,269.203,0.32
37.1886,117.334,-53.8313,367.941,2.0089,266.625,0.33
38.2678,120.904,-51.9367,369.079,2.15006,264.06,0.34
39.3441,124.476,-50.0502,370.23,2.29472,261.509,0.35
40.4173,128.048,-48.172,371.395,2.44276,258.971,0.36
41.4874,131.621,-46.3021,372.573,2.59404,256.446,0.37
42.5544,135.195,-44.4405,373.764,2.74844,253.935,0.38
43.6181,138.77,-42.5875,374.968,2.90583,251.438,0.39
44.6785,142.346,-40.743,376.186,3.06609,248.953,0.4
45.7355,145.924,-38.9073,377.416,3.22906,246.482,0.41
46.7889,149.502,-37.0803,378.66,3.39464,244.023,0.42
47.8388,153.081,-35.2622,379.916,3.56267,241.578,0.43
48.885,156.661,-33.453,381.185,3.73303,239.146,0.44
49.9274,160.243,-31.6529,382.467,3.90558,236.726,0.45
50.966,163.825,-29.8619,383.762,4.08019,234.319,0.46
52.0005,167.409,-28.0802,385.07,4.25671,231.925,0.47
53.031,170.994,-26.3078,386.39,4.43502,229.543,0.48
54.0572,174.58,-24.5448,387.722,4.61498,227.174,0.49
55.0792,178.167,-22.7913,389.068,4.79644,224.818,0.5
56.0967,181.755,-21.0474,390.425,4.97929,222.473,0.51
57.1097,185.345,-19.3131,391.795,5.16337,220.141,0.52
58.118,188.936,-17.5887,393.177,5.34856,217.821,0.53
59.1216,192.529,-15.874,394.571,5.53471,215.512,0.54
60.1202,196.123,-14.1693,395.978,5.72171,213.216,0.55
61.1139,199.718,-12.4747,397.396,5.90941,210.931,0.56
62.1024,203.314,-10.7901,398.827,6.09769,208.659,0.57
63.0856,206.913,-9.11574,400.269,6.28642,206.397,0.58
64.0634,210.512,-7.45164,401.724,6.47546,204.148,0.59
65.0358,214.113,-5.79791,403.19,6.66469,201.909,0.6
66.0025,217.716,-4.15462,404.667,6.85399,199.682,0.61
66.9634,221.32,-2.52185,406.157,7.04324,197.466,0.62
67.9184,224.925,-0.899693,407.658,7.2323,195.261,0.63
68.8674,228.533,0.711776,409.17,7.42108,193.067,0.64
69.8103,232.142,2.31247,410.694,7.60944,190.884,0.65
70.7468,235.752,3.90232,412.229,7.79727,188.712,0.66
71.677,239.364,5.48123,413.775,7.98448,186.55,0.67
72.6006,242.978,7.04914,415.333,8.17093,184.399,0.68
73.5175,246.594,8.60595,416.901,8.35654,182.259,0.69
74.4276,250.211,10.1516,418.481,8.5412,180.128,0.7
75.3308,253.83,11.686,420.071,8.72482,178.008,0.71
76.2269,257.451,13.2091,421.673,8.90728,175.898,0.72
77.1159,261.073,14.7207,423.285,9.08851,173.798,0.73
77.9975,264.697,16.221,424.908,9.26841,171.708,0.74
78.8717,268.324,17.7096,426.541,9.4469,169.628,0.75
79.7384,271.951,19.1866,428.185,9.62389,167.557,0.76
80.5973,275.581,20.6519,429.839,9.79931,165.496,0.77
81.4484,279.213,22.1055,431.504,9.97308,163.445,0.78
82.2916,282.846,23.5472,433.179,10.1451,161.403,0.79
83.1267,286.482,24.977,434.864,10.3154,159.37,0.8
83.9536,290.119,26.3948,436.559,10.4838,157.346,0.81
84.7722,293.758,27.8005,438.265,10.6504,155.332,0.82
85.5824,297.399,29.1941,439.98,10.8149,153.327,0.83
86.3841,301.042,30.5755,441.705,10.9775,151.33,0.84
87.1771,304.686,31.9446,443.44,11.1379,149.342,0.85
87.9613,308.333,33.3013,445.184,11.2963,147.364,0.86
88.7366,311.982,34.6457,446.938,11.4526,145.393,0.87
89.5029,315.632,35.9776,448.702,11.6066,143.432,0.88
90.2601,319.284,37.2969,450.475,11.7585,141.478,0.89
91.008,322.939,38.6036,452.257,11.9081,139.533,0.9
91.7466,326.595,39.8977,454.049,12.0554,137.597,0.91
92.4758,330.253,41.179,455.849,12.2005,135.668,0.92
93.1954,333.913,42.4474,457.659,12.3433,133.748,0.93
93.9053,337.574,43.7031,459.478,12.4837,131.836,0.94
94.6055,341.238,44.9457,461.305,12.6219,129.932,0.95
95.2958,344.904,46.1754,463.142,12.7577,128.035,0.96
95.9762,348.571,47.3921,464.987,12.8912,126.147,0.97
96.6464,352.24,48.5956,466.84,13.0224,124.266,0.98
97.3065,355.912,49.7859,468.702,13.1512,122.393,0.99
97.9564,359.585,50.963,470.573,13.2777,120.527,1
98.5959,363.259,52.1267,472.451,13.4019,118.669,1.01
99.2249,366.936,53.2772,474.338,13.5239,116.818,1.02
99.8434,370.614,54.4142,476.234,13.6435,114.975,1.03
100.451,374.294,55.5377,478.137,13.7609,113.139,1.04
101.048,377.976,56.6477,480.048,13.876,111.31,1.05
101.635,381.66,57.7441,481.966,13.989,109.489,1.06
102.21,385.345,58.8269,483.893,14.0997,107.674,1.07
102.774,389.032,59.896,485.827,14.2082,105.867,1.08
103.328,392.721,60.9513,487.769,14.3147,104.067,1.09
103.87,396.411,61.9928,489.718,14.419,102.273,1.1
104.401,400.103,63.0205,491.675,14.5212,100.487,1.11
104.921,403.797,64.0343,493.638,14.6214,98.7075,1.12
105.429,407.492,65.0341,495.609,14.7195,96.9349,1.13
105.926,411.189,66.0198,497.587,14.8157,95.169,1.14
106.411,414.887,66.9916,499.572,14.91,93.4099,1.15
106.884,418.587,67.9492,501.564,15.0023,91.6576,1.16
107.346,422.288,68.8927,503.562,15.0928,89.912,1.17
107.797,425.991,69.822,505.568,15.1814,88.173,1.18
108.235,429.695,70.737,507.579,15.2682,86.4408,1.19
108.661,433.401,71.6377,509.597,15.3533,84.7151,1.2
109.076,437.108,72.5241,511.622,15.4366,82.9962,1.21
109.478,440.816,73.3961,513.653,15.5183,81.2839,1.22
109.868,444.526,74.2536,515.689,15.5983,79.5783,1.23
110.246,448.236,75.0967,517.732,15.6767,77.8793,1.24
110.612,451.948,75.9253,519.781,15.7535,76.187,1.25
110.966,455.662,76.7393,521.836,15.8288,74.5014,1.26
111.307,459.376,77.5388,523.896,15.9026,72.8226,1.27
111.636,463.091,78.3236,525.962,15.975,71.1506,1.28
111.952,466.808,79.0937,528.033,16.0459,69.4855,1.29
112.256,470.526,79.8491,530.11,16.1154,67.8273,1.3
112.547,474.244,80.5897,532.193,16.1835,66.1761,1.31
112.825,477.964,81.3155,534.28,16.2503,64.532,1.32
113.091,481.684,82.0266,536.372,16.3158,62.8951,1.33
113.344,485.406,82.7227,538.47,16.3801,61.2656,1.34
113.584,489.128,83.404,540.572,16.4431,59.6437,1.35
113.811,492.851,84.0703,542.679,16.5049,58.0294,1.36
114.026,496.575,84.7216,544.791,16.5656,56.423,1.37
114.227,500.299,85.358,546.908,16.6251,54.8248,1.38
114.416,504.025,85.9793,549.029,16.6834,53.2351,1.39
114.591,507.751,86.5856,551.154,16.7407,51.654,1.4
114.753,511.477,87.1767,553.283,16.7969,50.0821,1.41
114.902,515.204,87.7528,555.417,16.852,48.5196,1.42
115.038,518.932,88.3137,557.555,16.9061,46.9671,1.43
115.16,522.66,88.8594,559.696,16.9593,45.4251,1.44
115.27,526.388,89.3899,561.841,17.0114,43.8943,1.45
115.365,530.117,89.9051,563.991,17.0626,42.3752,1.46
115.448,533.846,90.4052,566.143,17.1128,40.8688,1.47
115.517,537.575,90.8899,568.299,17.1621,39.376,1.48
115.572,541.305,91.3593,570.459,17.2105,37.8979,1.49
115.615,545.035,91.8134,572.622,17.258,36.4356,1.5
115.643,548.764,92.2521,574.788,17.3047,34.9908,1.51
115.658,552.494,92.6754,576.957,17.3505,33.565,1.52
115.659,556.224,93.0834,579.129,17.3954,32.1604,1.53
115.647,559.954,93.4759,581.304,17.4396,30.7791,1.54
115.621,563.684,93.853,583.481,17.4829,29.4239,1.55
115.581,567.414,94.2146,585.662,17.5255,28.098,1.56
115.527,571.144,94.5607,587.844,17.5673,26.8051,1.57
115.46,574.873,94.8914,590.029,17.6083,25.5496,1.58
115.379,578.602,95.2065,592.217,17.6485,24.3368,1.59
115.284,582.331,95.5061,594.407,17.688,23.1726,1.6
115.175,586.059,95.7902,596.598,17.7268,22.0641,1.61
115.052,589.787,96.0587,598.792,17.7649,21.0194,1.62
114.915,593.515,96.3116,600.987,17.8023,20.0479,1.63
114.764,597.242,96.549,603.184,17.839,19.1599,1.64
114.599,600.968,96.7707,605.383,17.875,18.367,1.65
114.42,604.694,96.9769,607.584,17.9103,17.6811,1.66
114.227,608.419,97.1674,609.785,17.945,17.1144,1.67
114.02,612.143,97.3423,611.989,17.979,16.6785,1.68
113.799,615.867,97.5016,614.193,18.0124,16.383,1.69
113.564,619.589,97.6452,616.398,18.0452,16.235,1.7
113.314,623.311,97.7732,618.604,18.0773,16.2378,1.71
113.05,627.031,97.8855,620.812,18.1088,16.3907,1.72
112.772,630.751,97.9822,623.019,18.1397,16.6891,1.73
112.48,634.47,98.0632,625.228,18.1701,17.1247,1.74
112.174,638.187,98.1285,627.437,18.1998,17.687,1.75
111.853,641.903,98.1782,629.646,18.2289,18.3638,1.76
111.518,645.618,98.2121,631.856,18.2575,19.1425,1.77
111.169,649.332,98.2304,634.066,18.2855,20.0109,1.78
110.805,653.044,98.233,636.276,18.313,20.9574,1.79
110.427,656.755,98.22,638.486,18.3399,21.9717,1.8
110.035,660.464,98.1912,640.696,18.3663,23.0444,1.81
109.628,664.172,98.1468,642.905,18.3921,24.1676,1.82
109.207,667.878,98.0867,645.115,18.4174,25.3342,1.83
108.771,671.582,98.0109,647.323,18.4423,26.5383,1.84
108.321,675.285,97.9195,649.531,18.4667,27.7749,1.85
107.856,678.986,97.8124,651.739,18.4907,29.0395,1.86
107.377,682.685,97.6896,653.945,18.5144,30.3286,1.87
106.883,686.382,97.5512,656.151,18.5378,31.6389,1.88
106.375,690.078,97.3971,658.356,18.5612,32.9678,1.89
105.851,693.771,97.2274,660.559,18.5847,34.3129,1.9
105.313,697.462,97.0421,662.761,18.6086,35.6722,1.91
104.759,701.15,96.8412,664.962,18.6333,37.044,1.92
104.189,704.836,96.6246,667.162,18.6593,38.4267,1.93
103.603,708.52,96.3925,669.359,18.6875,39.8189,1.94
102.999,712.201,96.1447,671.555,18.7187,41.2192,1.95
102.376,715.878,95.8814,673.75,18.7544,42.6264,1.96
101.732,719.553,95.6025,675.942,18.7962,44.0392,1.97
101.066,723.223,95.3081,678.132,18.8466,45.4563,1.98
100.373,726.888,94.9981,680.32,18.9083,46.8763,1.99
99.6492,730.547,94.6726,682.506,18.9851,48.2974,2
98.8881,734.198,94.3317,684.69,19.0818,49.7175,2.01
98.0819,737.84,93.9752,686.871,19.2042,51.1342,2.02
97.2197,741.469,93.6033,689.049,19.3593,52.5441,2.03
96.2878,745.081,93.2159,691.225,19.5555,53.943,2.04
95.268,748.669,92.8131,693.398,19.8026,55.3249,2.05
94.1374,752.223,92.3949,695.568,20.1108,56.6816,2.06
92.8668,755.73,91.9613,697.735,20.4905,58.0018,2.07
91.4204,759.168,91.5123,699.899,20.9497,59.269,2.08
89.7547,762.506,91.048,702.06,21.4906,60.4595,2.09
87.8197,765.694,90.5684,704.217,22.1031,61.5386,2.1
85.5621,768.664,90.0735,706.371,22.754,62.4556,2.11
82.9331,771.31,89.5633,708.521,23.3712,63.1372,2.12
79.9051,773.488,89.0379,710.668,23.8225,63.48,2.13
76.4997,775.01,88.4972,712.811,23.8964,63.3452,2.14
72.8267,775.659,87.9414,714.95,23.3038,62.5628,2.15
69.1199,775.244,87.3704,717.085,21.7346,60.9557,2.16
65.7335,773.681,86.7843,719.216,18.9913,58.3914,2.17
63.0612,771.078,86.183,721.342,15.1473,54.8479,2.18
61.3936,767.742,85.5667,723.465,10.5787,50.4461,2.19
60.8133,764.057,84.9354,725.583,5.78825,45.4112,2.2
61.2097,760.348,84.289,727.696,1.16815,39.9855,2.21
62.3758,756.805,83.6277,729.805,-3.09753,34.361,2.22
64.0993,753.497,82.9514,731.909,-6.98517,28.6614,2.23
66.2049,750.419,82.2602,734.008,-10.5451,22.9584,2.24
68.5623,747.528,81.5541,736.102,-13.841,17.3015,2.25
71.0785,744.774,80.8332,738.191,-16.9208,11.7685,2.26
73.6882,742.109,80.0975,740.275,-19.8068,6.66667,2.27
76.346,739.492,79.3471,742.354,-22.4934,4.14644,2.28
