Author: Spencer Rodgers, Date 1/6/2021, Score = 2.11, Intercept Time = 3.17
Missile X, Missile Y, Target X, Target Y, AccelM, Separation, Time 
106.668,120.688,288.296,942.668,-0.902885,841.808,0.39
109.411,123.775,290.238,941.922,-0.916287,837.892,0.4
112.155,126.861,292.182,941.182,-0.929176,833.983,0.41
114.9,129.947,294.128,940.448,-0.94155,830.081,0.42
117.646,133.033,296.077,939.721,-0.953406,826.187,0.43
120.391,136.118,298.028,939.001,-0.964745,822.299,0.44
123.138,139.202,299.982,938.287,-0.975564,818.419,0.45
125.885,142.286,301.938,937.579,-0.985861,814.546,0.46
128.633,145.369,303.896,936.878,-0.995636,810.681,0.47
131.381,148.452,305.856,936.183,-1.00489,806.822,0.48
134.131,151.534,307.819,935.494,-1.01361,802.971,0.49
136.88,154.615,309.784,934.813,-1.02181,799.127,0.5
139.631,157.696,311.752,934.137,-1.02948,795.29,0.51
142.382,160.777,313.721,933.468,-1.03663,791.46,0.52
145.133,163.857,315.693,932.806,-1.04324,787.638,0.53
147.886,166.936,317.667,932.15,-1.04932,783.823,0.54
150.639,170.014,319.643,931.501,-1.05487,780.015,0.55
153.392,173.092,321.621,930.858,-1.05988,776.215,0.56
156.146,176.17,323.601,930.221,-1.06436,772.421,0.57
158.901,179.247,325.583,929.592,-1.06831,768.635,0.58
161.657,182.323,327.568,928.968,-1.07172,764.857,0.59
164.413,185.399,329.554,928.352,-1.07459,761.085,0.6
167.17,188.474,331.543,927.742,-1.07693,757.321,0.61
169.928,191.548,333.533,927.138,-1.07873,753.564,0.62
172.686,194.622,335.526,926.541,-1.07998,749.815,0.63
175.445,197.695,337.52,925.951,-1.0807,746.072,0.64
178.205,200.768,339.517,925.367,-1.08088,742.337,0.65
180.965,203.84,341.515,924.789,-1.08052,738.61,0.66
183.726,206.912,343.515,924.219,-1.07962,734.889,0.67
186.487,209.983,345.517,923.655,-1.07817,731.176,0.68
189.25,213.053,347.521,923.097,-1.07618,727.47,0.69
192.013,216.123,349.527,922.546,-1.07366,723.771,0.7
194.776,219.192,351.534,922.002,-1.07058,720.08,0.71
197.54,222.261,353.544,921.465,-1.06697,716.396,0.72
200.305,225.329,355.555,920.934,-1.06281,712.719,0.73
203.07,228.396,357.568,920.409,-1.05811,709.05,0.74
205.836,231.463,359.582,919.891,-1.05287,705.387,0.75
208.603,234.529,361.598,919.38,-1.04708,701.732,0.76
211.37,237.595,363.616,918.876,-1.04075,698.085,0.77
214.138,240.66,365.636,918.378,-1.03388,694.444,0.78
216.907,243.725,367.657,917.887,-1.02647,690.811,0.79
219.676,246.789,369.68,917.403,-1.01851,687.185,0.8
222.446,249.853,371.704,916.925,-1.01001,683.567,0.81
225.216,252.916,373.73,916.454,-1.00097,679.955,0.82
227.987,255.979,375.758,915.99,-0.991391,676.351,0.83
230.758,259.041,377.787,915.532,-0.981269,672.754,0.84
233.53,262.102,379.817,915.081,-0.970607,669.164,0.85
236.302,265.163,381.849,914.637,-0.959406,665.582,0.86
239.075,268.224,383.883,914.199,-0.947667,662.007,0.87
241.849,271.284,385.918,913.768,-0.935389,658.439,0.88
244.623,274.344,387.954,913.344,-0.922575,654.878,0.89
247.398,277.403,389.992,912.926,-0.909224,651.324,0.9
250.173,280.462,392.031,912.516,-0.895338,647.778,0.91
252.948,283.52,394.071,912.112,-0.880918,644.239,0.92
255.724,286.578,396.113,911.714,-0.865965,640.707,0.93
258.501,289.635,398.156,911.324,-0.85048,637.182,0.94
261.278,292.692,400.2,910.94,-0.834465,633.664,0.95
264.055,295.749,402.246,910.563,-0.81792,630.153,0.96
266.833,298.805,404.292,910.193,-0.800848,626.65,0.97
269.611,301.861,406.34,909.829,-0.783248,623.154,0.98
272.39,304.916,408.389,909.472,-0.765124,619.664,0.99
275.169,307.971,410.44,909.122,-0.746477,616.182,1
277.948,311.026,412.491,908.779,-0.727308,612.707,1.01
280.728,314.081,414.544,908.443,-0.707619,609.239,1.02
283.508,317.135,416.598,908.113,-0.687412,605.779,1.03
286.289,320.189,418.652,907.79,-0.666689,602.325,1.04
289.07,323.242,420.708,907.474,-0.645451,598.878,1.05
291.851,326.296,422.765,907.164,-0.623701,595.439,1.06
294.632,329.349,424.823,906.862,-0.601441,592.006,1.07
297.414,332.401,426.882,906.566,-0.578673,588.58,1.08
300.196,335.454,428.942,906.277,-0.5554,585.162,1.09
302.978,338.506,431.002,905.995,-0.531623,581.75,1.1
305.76,341.558,433.064,905.719,-0.507345,578.346,1.11
308.543,344.61,435.127,905.451,-0.482569,574.948,1.12
311.325,347.662,437.19,905.189,-0.457296,571.557,1.13
314.108,350.714,439.254,904.934,-0.431531,568.174,1.14
316.891,353.765,441.319,904.686,-0.405275,564.797,1.15
319.674,356.816,443.385,904.444,-0.378531,561.427,1.16
322.458,359.868,445.452,904.21,-0.351303,558.064,1.17
325.241,362.919,447.52,903.982,-0.323592,554.708,1.18
328.025,365.97,449.588,903.761,-0.295403,551.359,1.19
330.808,369.021,451.657,903.547,-0.266738,548.017,1.2
333.592,372.072,453.726,903.339,-0.2376,544.681,1.21
336.376,375.123,455.797,903.139,-0.207994,541.352,1.22
339.159,378.174,457.868,902.945,-0.177921,538.031,1.23
341.943,381.225,459.939,902.758,-0.147385,534.716,1.24
344.727,384.276,462.012,902.578,-0.116391,531.407,1.25
347.51,387.327,464.084,902.405,-0.0849414,528.106,1.26
350.294,390.378,466.158,902.239,-0.0530399,524.811,1.27
353.077,393.429,468.232,902.08,-0.0206905,521.523,1.28
355.86,396.48,470.306,901.927,0.0121031,518.242,1.29
358.643,399.531,472.381,901.781,0.045337,514.967,1.3
361.426,402.583,474.456,901.642,0.0790071,511.699,1.31
364.209,405.635,476.532,901.51,0.113109,508.438,1.32
366.992,408.687,478.608,901.385,0.14764,505.183,1.33
369.774,411.739,480.685,901.266,0.182594,501.935,1.34
372.556,414.791,482.762,901.155,0.217967,498.693,1.35
375.338,417.843,484.839,901.05,0.253756,495.459,1.36
378.12,420.896,486.917,900.952,0.289955,492.23,1.37
380.901,423.949,488.995,900.861,0.326561,489.008,1.38
383.682,427.003,491.073,900.777,0.363568,485.793,1.39
386.463,430.056,493.152,900.7,0.400971,482.585,1.4
389.243,433.11,495.231,900.629,0.438767,479.382,1.41
392.023,436.165,497.31,900.566,0.47695,476.187,1.42
394.802,439.22,499.389,900.509,0.515514,472.997,1.43
397.581,442.275,501.468,900.459,0.554456,469.814,1.44
400.36,445.33,503.548,900.416,0.59377,466.638,1.45
403.138,448.386,505.627,900.38,0.633451,463.468,1.46
405.915,451.443,507.707,900.351,0.673493,460.304,1.47
408.692,454.5,509.787,900.328,0.713892,457.147,1.48
411.469,457.557,511.867,900.313,0.754641,453.996,1.49
414.245,460.616,513.947,900.304,0.795736,450.851,1.5
417.02,463.674,516.027,900.302,0.83717,447.713,1.51
419.794,466.733,518.107,900.307,0.878939,444.58,1.52
422.568,469.793,520.187,900.319,0.921036,441.455,1.53
425.342,472.854,522.267,900.338,0.963456,438.335,1.54
428.114,475.915,524.347,900.364,1.00619,435.221,1.55
430.886,478.976,526.427,900.396,1.04924,432.114,1.56
433.657,482.039,528.506,900.435,1.09259,429.013,1.57
436.427,485.102,530.586,900.481,1.13624,425.918,1.58
439.197,488.166,532.665,900.534,1.18019,422.829,1.59
441.965,491.23,534.744,900.594,1.22442,419.746,1.6
444.733,494.296,536.823,900.661,1.26893,416.669,1.61
447.5,497.362,538.902,900.735,1.31371,413.599,1.62
450.266,500.429,540.98,900.815,1.35876,410.534,1.63
453.031,503.497,543.058,900.902,1.40408,407.476,1.64
455.795,506.565,545.136,900.997,1.44964,404.423,1.65
458.558,509.635,547.214,901.098,1.49546,401.376,1.66
461.32,512.706,549.291,901.205,1.54151,398.335,1.67
464.081,515.777,551.368,901.32,1.58781,395.301,1.68
466.841,518.849,553.444,901.442,1.63432,392.272,1.69
469.599,521.923,555.52,901.57,1.68106,389.249,1.7
472.357,524.997,557.596,901.705,1.72802,386.231,1.71
475.114,528.073,559.671,901.848,1.77518,383.22,1.72
477.869,531.149,561.746,901.996,1.82254,380.214,1.73
480.623,534.227,563.82,902.152,1.87009,377.215,1.74
483.376,537.305,565.893,902.315,1.91783,374.22,1.75
486.128,540.385,567.967,902.484,1.96575,371.232,1.76
488.878,543.466,570.039,902.661,2.01383,368.25,1.77
491.627,546.548,572.111,902.844,2.06209,365.273,1.78
494.375,549.632,574.182,903.034,2.1105,362.301,1.79
497.122,552.716,576.253,903.231,2.15906,359.336,1.8
499.867,555.802,578.323,903.434,2.20776,356.376,1.81
502.61,558.889,580.392,903.645,2.2566,353.421,1.82
505.352,561.977,582.461,903.862,2.30556,350.473,1.83
508.093,565.067,584.529,904.086,2.35464,347.529,1.84
510.832,568.157,586.596,904.317,2.40384,344.592,1.85
513.57,571.25,588.662,904.555,2.45314,341.659,1.86
516.306,574.343,590.728,904.799,2.50254,338.733,1.87
519.041,577.438,592.793,905.051,2.55202,335.811,1.88
521.774,580.535,594.857,905.309,2.60159,332.895,1.89
524.505,583.632,596.92,905.574,2.65123,329.985,1.9
527.235,586.732,598.982,905.845,2.70094,327.08,1.91
529.963,589.832,601.043,906.124,2.75071,324.18,1.92
532.689,592.935,603.103,906.409,2.80053,321.286,1.93
535.414,596.039,605.163,906.702,2.85039,318.397,1.94
538.137,599.144,607.221,907,2.90029,315.513,1.95
540.858,602.251,609.279,907.306,2.95022,312.634,1.96
543.577,605.359,611.335,907.619,3.00016,309.761,1.97
546.294,608.469,613.39,907.938,3.05012,306.893,1.98
549.01,611.581,615.445,908.264,3.10008,304.03,1.99
551.724,614.694,617.498,908.597,3.15004,301.173,2
554.435,617.809,619.55,908.937,3.19999,298.32,2.01
557.145,620.926,621.601,909.283,3.24992,295.473,2.02
559.853,624.045,623.651,909.636,3.29982,292.631,2.03
562.559,627.165,625.699,909.996,3.34968,289.794,2.04
565.263,630.287,627.747,910.363,3.39951,286.961,2.05
567.964,633.41,629.793,910.736,3.44928,284.134,2.06
570.664,636.536,631.838,911.116,3.499,281.312,2.07
573.362,639.663,633.882,911.503,3.54865,278.495,2.08
576.057,642.792,635.924,911.897,3.59823,275.683,2.09
578.75,645.923,637.965,912.297,3.64773,272.876,2.1
581.441,649.056,640.005,912.704,3.69713,270.074,2.11
584.13,652.191,642.043,913.118,3.74645,267.277,2.12
586.817,655.328,644.08,913.539,3.79566,264.485,2.13
589.501,658.466,646.116,913.966,3.84476,261.697,2.14
592.183,661.607,648.15,914.4,3.89373,258.914,2.15
594.863,664.749,650.183,914.841,3.94259,256.137,2.16
597.541,667.894,652.214,915.288,3.99131,253.363,2.17
600.216,671.041,654.244,915.742,4.03989,250.595,2.18
602.888,674.189,656.272,916.203,4.08832,247.832,2.19
605.559,677.34,658.299,916.67,4.1366,245.073,2.2
608.227,680.492,660.324,917.145,4.18471,242.319,2.21
610.892,683.647,662.348,917.625,4.23266,239.569,2.22
613.555,686.804,664.37,918.113,4.28043,236.825,2.23
616.215,689.963,666.391,918.607,4.32801,234.085,2.24
618.873,693.124,668.409,919.108,4.37541,231.349,2.25
621.528,696.287,670.427,919.615,4.42261,228.618,2.26
624.181,699.453,672.442,920.129,4.4696,225.892,2.27
626.831,702.62,674.456,920.65,4.51639,223.17,2.28
629.479,705.79,676.468,921.178,4.56295,220.453,2.29
632.123,708.962,678.478,921.712,4.6093,217.741,2.3
634.766,712.137,680.487,922.252,4.65541,215.033,2.31
637.405,715.313,682.493,922.8,4.70129,212.329,2.32
640.042,718.492,684.498,923.354,4.74693,209.63,2.33
642.675,721.673,686.501,923.914,4.79232,206.935,2.34
645.307,724.857,688.502,924.481,4.83746,204.245,2.35
647.935,728.042,690.502,925.055,4.88233,201.559,2.36
650.56,731.23,692.499,925.635,4.92694,198.877,2.37
653.183,734.421,694.495,926.222,4.97129,196.2,2.38
655.803,737.614,696.488,926.816,5.01535,193.527,2.39
658.42,740.809,698.48,927.416,5.05913,190.858,2.4
661.034,744.006,700.469,928.022,5.10263,188.194,2.41
663.645,747.206,702.457,928.635,5.14583,185.534,2.42
666.253,750.409,704.442,929.255,5.18874,182.878,2.43
668.858,753.613,706.426,929.881,5.23134,180.227,2.44
671.46,756.821,708.407,930.514,5.27364,177.58,2.45
674.059,760.03,710.387,931.153,5.31563,174.937,2.46
676.654,763.243,712.364,931.799,5.3573,172.298,2.47
679.247,766.457,714.339,932.452,5.39866,169.663,2.48
681.837,769.674,716.312,933.111,5.43969,167.033,2.49
684.424,772.894,718.282,933.776,5.48039,164.406,2.5
687.007,776.116,720.251,934.448,5.52076,161.784,2.51
689.587,779.341,722.217,935.126,5.5608,159.166,2.52
692.164,782.568,724.181,935.811,5.60051,156.552,2.53
694.738,785.798,726.143,936.502,5.63987,153.941,2.54
697.309,789.031,728.102,937.2,5.67888,151.335,2.55
699.876,792.266,730.06,937.904,5.71755,148.733,2.56
702.44,795.503,732.014,938.615,5.75587,146.135,2.57
705.001,798.744,733.967,939.332,5.79384,143.541,2.58
707.558,801.987,735.917,940.056,5.83146,140.951,2.59
710.113,805.232,737.865,940.786,5.86872,138.365,2.6
712.663,808.48,739.81,941.522,5.90562,135.783,2.61
715.211,811.731,741.753,942.265,5.94216,133.205,2.62
717.755,814.985,743.693,943.014,5.97834,130.631,2.63
720.295,818.241,745.631,943.77,6.01415,128.06,2.64
722.832,821.5,747.566,944.532,6.04961,125.494,2.65
725.366,824.761,749.499,945.3,6.0847,122.931,2.66
727.896,828.026,751.43,946.075,6.11942,120.373,2.67
730.422,831.293,753.357,946.856,6.15378,117.818,2.68
732.946,834.562,755.282,947.644,6.18777,115.267,2.69
735.465,837.835,757.205,948.438,6.22139,112.719,2.7
737.981,841.11,759.125,949.238,6.25465,110.176,2.71
740.493,844.388,761.042,950.044,6.28754,107.636,2.72
743.002,847.669,762.957,950.857,6.32007,105.1,2.73
745.507,850.952,764.869,951.676,6.35223,102.568,2.74
748.009,854.238,766.778,952.502,6.38403,100.04,2.75
750.507,857.527,768.684,953.333,6.41546,97.5154,2.76
753.001,860.819,770.588,954.171,6.44653,94.9946,2.77
755.491,864.114,772.489,955.016,6.47725,92.4775,2.78
757.978,867.411,774.387,955.866,6.5076,89.9642,2.79
760.461,870.712,776.283,956.723,6.5376,87.4547,2.8
762.94,874.015,778.175,957.586,6.56724,84.9488,2.81
765.415,877.321,780.065,958.455,6.59653,82.4467,2.82
767.887,880.629,781.951,959.331,6.62548,79.9484,2.83
770.355,883.941,783.835,960.213,6.65407,77.4538,2.84
772.819,887.255,785.716,961.101,6.68233,74.963,2.85
775.279,890.573,787.594,961.995,6.71024,72.4759,2.86
777.735,893.893,789.469,962.895,6.73781,69.9927,2.87
780.187,897.216,791.341,963.802,6.76505,67.5132,2.88
782.636,900.542,793.21,964.714,6.79196,65.0376,2.89
785.08,903.871,795.077,965.633,6.81854,62.5658,2.9
787.521,907.203,796.94,966.558,6.8448,60.098,2.91
789.958,910.537,798.8,967.489,6.87075,57.6341,2.92
792.39,913.875,800.656,968.426,6.89637,55.1743,2.93
794.819,917.215,802.51,969.37,6.92169,52.7185,2.94
797.243,920.559,804.361,970.319,6.94671,50.267,2.95
799.664,923.905,806.208,971.275,6.97142,47.8198,2.96
802.081,927.254,808.053,972.237,6.99584,45.377,2.97
804.493,930.606,809.894,973.204,7.01996,42.9389,2.98
806.901,933.961,811.732,974.178,7.0438,40.5057,2.99
809.306,937.319,813.566,975.158,7.06736,38.0776,3
811.706,940.68,815.398,976.144,7.09065,35.6551,3.01
814.102,944.044,817.226,977.136,7.11366,33.2386,3.02
816.494,947.411,819.051,978.134,7.13641,30.8288,3.03
818.882,950.781,820.873,979.138,7.1589,28.4266,3.04
821.265,954.154,822.691,980.148,7.18114,26.033,3.05
823.644,957.53,824.506,981.164,7.20313,23.6499,3.06
826.02,960.908,826.318,982.186,7.22487,21.2795,3.07
828.39,964.29,828.126,983.214,7.24638,18.9255,3.08
830.757,967.675,829.931,984.247,7.26765,16.5934,3.09
833.119,971.062,831.732,985.287,7.2887,14.2925,3.1
835.477,974.453,833.53,986.333,7.30952,12.0387,3.11
837.831,977.847,835.325,987.385,7.33013,9.86209,3.12
840.181,981.243,837.116,988.442,7.35052,7.8245,3.13
842.526,984.643,838.903,989.506,7.37071,6.06404,3.14
844.867,988.045,840.687,990.575,7.39069,4.88534,3.15
847.203,991.451,842.468,991.651,7.41047,4.73933,3.16
