Missile X, Missile Y, Target X, Target Y, Beta, Separation, Time 
325.141,517.311,1200.69,1788.72,1671.91,1.02
328.826,522.047,1203.69,1788.72,1669.08,1.03
332.519,526.776,1206.69,1788.72,1666.26,1.04
336.221,531.497,1209.69,1788.72,1663.45,1.05
339.933,536.211,1212.69,1788.72,1660.65,1.06
343.654,540.918,1215.69,1788.72,1657.85,1.07
347.384,545.618,1218.69,1788.72,1655.06,1.08
351.123,550.31,1221.69,1788.72,1652.28,1.09
354.871,554.995,1224.69,1788.72,1649.5,1.1
358.629,559.673,1227.69,1788.72,1646.73,1.11
362.395,564.344,1230.69,1788.72,1643.97,1.12
366.171,569.007,1233.69,1788.72,1641.22,1.13
369.955,573.663,1236.69,1788.72,1638.47,1.14
373.749,578.311,1239.69,1788.72,1635.73,1.15
377.552,582.952,1242.69,1788.72,1632.99,1.16
381.363,587.586,1245.69,1788.72,1630.27,1.17
385.184,592.212,1248.69,1788.72,1627.54,1.18
389.013,596.831,1251.69,1788.72,1624.83,1.19
392.852,601.443,1254.69,1788.72,1622.12,1.2
396.7,606.047,1257.69,1788.72,1619.42,1.21
400.556,610.643,1260.69,1788.72,1616.73,1.22
404.422,615.232,1263.69,1788.72,1614.04,1.23
408.296,619.814,1266.69,1788.72,1611.36,1.24
412.179,624.387,1269.69,1788.72,1608.69,1.25
416.071,628.954,1272.69,1788.72,1606.02,1.26
419.972,633.513,1275.69,1788.72,1603.36,1.27
423.882,638.064,1278.69,1788.72,1600.71,1.28
427.8,642.608,1281.69,1788.72,1598.06,1.29
431.728,647.144,1284.69,1788.72,1595.42,1.3
435.664,651.672,1287.69,1788.72,1592.79,1.31
439.609,656.193,1290.69,1788.72,1590.16,1.32
443.562,660.706,1293.69,1788.72,1587.54,1.33
447.524,665.212,1296.69,1788.72,1584.93,1.34
451.496,669.71,1299.69,1788.72,1582.32,1.35
455.475,674.2,1302.69,1788.72,1579.72,1.36
459.464,678.682,1305.69,1788.72,1577.13,1.37
463.461,683.157,1308.69,1788.72,1574.54,1.38
467.467,687.624,1311.69,1788.72,1571.96,1.39
471.481,692.083,1314.69,1788.72,1569.38,1.4
475.504,696.535,1317.69,1788.72,1566.82,1.41
479.535,700.979,1320.69,1788.72,1564.25,1.42
483.575,705.414,1323.69,1788.72,1561.7,1.43
487.624,709.843,1326.69,1788.72,1559.15,1.44
491.681,714.263,1329.69,1788.72,1556.61,1.45
495.747,718.675,1332.69,1788.72,1554.07,1.46
499.821,723.08,1335.69,1788.72,1551.54,1.47
503.904,727.477,1338.69,1788.72,1549.02,1.48
507.995,731.866,1341.69,1788.72,1546.5,1.49
512.095,736.247,1344.69,1788.72,1543.99,1.5
516.203,740.62,1347.69,1788.72,1541.49,1.51
520.319,744.985,1350.69,1788.72,1538.99,1.52
524.444,749.342,1353.69,1788.72,1536.5,1.53
528.577,753.692,1356.69,1788.72,1534.01,1.54
532.719,758.033,1359.69,1788.72,1531.53,1.55
536.868,762.367,1362.69,1788.72,1529.06,1.56
541.026,766.692,1365.69,1788.72,1526.59,1.57
545.193,771.01,1368.69,1788.72,1524.13,1.58
549.368,775.319,1371.69,1788.72,1521.67,1.59
553.551,779.621,1374.69,1788.72,1519.22,1.6
557.742,783.914,1377.69,1788.72,1516.78,1.61
561.941,788.2,1380.69,1788.72,1514.34,1.62
566.149,792.477,1383.69,1788.72,1511.91,1.63
570.365,796.746,1386.69,1788.72,1509.49,1.64
574.589,801.008,1389.69,1788.72,1507.07,1.65
578.821,805.261,1392.69,1788.72,1504.66,1.66
583.061,809.506,1395.69,1788.72,1502.25,1.67
587.309,813.743,1398.69,1788.72,1499.85,1.68
591.565,817.972,1401.69,1788.72,1497.46,1.69
595.83,822.192,1404.69,1788.72,1495.07,1.7
600.102,826.405,1407.69,1788.72,1492.68,1.71
604.383,830.61,1410.69,1788.72,1490.31,1.72
608.671,834.806,1413.69,1788.72,1487.94,1.73
612.968,838.994,1416.69,1788.72,1485.57,1.74
617.272,843.174,1419.69,1788.72,1483.21,1.75
621.584,847.346,1422.69,1788.72,1480.86,1.76
625.905,851.509,1425.69,1788.72,1478.51,1.77
630.233,855.665,1428.69,1788.72,1476.17,1.78
634.569,859.812,1431.69,1788.72,1473.83,1.79
638.913,863.951,1434.69,1788.72,1471.5,1.8
643.264,868.081,1437.69,1788.72,1469.18,1.81
647.624,872.204,1440.69,1788.72,1466.86,1.82
651.991,876.318,1443.69,1788.72,1464.55,1.83
656.366,880.424,1446.69,1788.72,1462.24,1.84
660.749,884.522,1449.69,1788.72,1459.94,1.85
665.14,888.611,1452.69,1788.72,1457.64,1.86
669.538,892.692,1455.69,1788.72,1455.35,1.87
673.944,896.765,1458.69,1788.72,1453.07,1.88
678.358,900.829,1461.69,1788.72,1450.79,1.89
